ID_Medico,Nome,Especialidade,Registro_CRN
580,Louis Moses,Neurologia,CRN-12076
581,James Gomez,Pediatria,CRN-19650
582,Bradley Smith,Cardiologia,CRN-45952
583,Bill Perez,Ortopedia,CRN-38091
584,Margaret Lewis,Dermatologia,CRN-75780
585,Sara Mitchell,Ortopedia,CRN-27801
586,Lucas Bush,Pediatria,CRN-46226
587,Kristina Jackson,Ortopedia,CRN-58120
588,Amanda Lewis,Dermatologia,CRN-44310
589,Adam Garcia,Pediatria,CRN-17809
590,Larry Mcintyre,Cardiologia,CRN-79471
591,Matthew Olson,Cardiologia,CRN-20899
592,Steven Ware,Pediatria,CRN-54370
593,Barbara Osborn,Cardiologia,CRN-19421
594,Linda Carroll,Cardiologia,CRN-71594
595,Kelli Collins,Dermatologia,CRN-26674
596,Steven Fisher,Pediatria,CRN-28328
597,John Morgan,Dermatologia,CRN-29538
598,Janet Lee,Ortopedia,CRN-56294
599,Jerome Richardson,Dermatologia,CRN-24652
600,Laura Morrison,Neurologia,CRN-09065
601,Allison Cox,Ortopedia,CRN-29738
602,Kelly Davis,Pediatria,CRN-01717
603,Kristen Butler,Ortopedia,CRN-34345
604,Theresa Christian,Dermatologia,CRN-11670
605,Cory Romero,Cardiologia,CRN-96928
606,Miguel Hubbard,Neurologia,CRN-64626
607,Mary Ewing DVM,Cardiologia,CRN-44066
608,Jessica Le,Ortopedia,CRN-25663
609,Theresa Moore,Pediatria,CRN-67732
610,Dean Martinez,Pediatria,CRN-89553
611,Kristina Cox,Dermatologia,CRN-02330
612,Chad Singh,Pediatria,CRN-56923
613,Sarah Tran,Pediatria,CRN-04716
614,Tiffany Watson,Ortopedia,CRN-68340
615,Adrian Harris,Ortopedia,CRN-67645
616,David Johnson,Dermatologia,CRN-27734
617,Haley Mccarty,Dermatologia,CRN-59969
618,Daniel Chung,Cardiologia,CRN-35434
619,Bob Barber,Neurologia,CRN-05964
620,Melissa Cisneros,Cardiologia,CRN-61810
621,Jeff Dougherty,Dermatologia,CRN-30119
622,Melissa Mays,Pediatria,CRN-18336
623,Jessica Dalton,Ortopedia,CRN-46712
624,Eddie Dean,Pediatria,CRN-31376
625,Heidi Mcdowell,Cardiologia,CRN-10498
626,Rebecca Roberts,Pediatria,CRN-84754
627,David Smith,Neurologia,CRN-50782
628,Pamela Evans,Ortopedia,CRN-58893
629,Mary Sharp,Ortopedia,CRN-82864
630,Lynn Everett,Cardiologia,CRN-53715
631,Alexander Poole,Dermatologia,CRN-66461
632,Scott Wilson,Dermatologia,CRN-49349
633,Thomas Moore,Cardiologia,CRN-58094
634,Shannon Mccann,Cardiologia,CRN-79768
635,Ashley Robinson,Neurologia,CRN-44122
636,Michael Davis,Ortopedia,CRN-92810
637,Bobby Rodriguez,Dermatologia,CRN-98245
638,Shane Anthony,Neurologia,CRN-78619
639,Benjamin Neal,Cardiologia,CRN-26903
640,Bryan Santana,Dermatologia,CRN-33631
641,Gregory Phillips,Pediatria,CRN-45579
642,Karen Hutchinson,Neurologia,CRN-97624
643,Eric Gonzalez,Neurologia,CRN-97258
644,Michael Parrish,Ortopedia,CRN-69141
645,Emily Carter,Cardiologia,CRN-79910
646,Brandi Robinson,Neurologia,CRN-92359
647,John Henry,Pediatria,CRN-01070
648,Jody Khan,Dermatologia,CRN-60017
649,Laurie Combs,Cardiologia,CRN-78739
650,Darlene Young,Dermatologia,CRN-98267
651,Amy Reyes,Dermatologia,CRN-85872
652,Brandi Wood,Neurologia,CRN-07369
653,Melissa Myers,Pediatria,CRN-98049
654,Susan Braun,Ortopedia,CRN-38213
655,Lisa Johnson,Cardiologia,CRN-32501
656,Peter Paul,Ortopedia,CRN-55082
657,Cristian Richardson,Neurologia,CRN-13926
658,Scott Fields,Dermatologia,CRN-68474
659,Amanda Huff,Ortopedia,CRN-73839
660,Stephen Hernandez,Neurologia,CRN-93669
661,Kristin Glover,Ortopedia,CRN-22344
662,Diana Hudson,Dermatologia,CRN-61259
663,Jessica Moore,Ortopedia,CRN-84724
664,Erica Wright,Dermatologia,CRN-58609
665,Desiree Moore,Ortopedia,CRN-16539
666,Meagan Bryant,Cardiologia,CRN-85206
667,David Hall,Ortopedia,CRN-08736
668,Shawn Hester,Pediatria,CRN-48553
669,Laura Davis,Dermatologia,CRN-12476
670,Belinda Evans,Ortopedia,CRN-23824
671,Matthew Larson,Neurologia,CRN-96703
672,Thomas Chang,Pediatria,CRN-26961
673,Nicholas Miranda,Neurologia,CRN-98247
674,Brenda Burke,Ortopedia,CRN-79149
675,Charlotte Thompson,Pediatria,CRN-47394
676,Jon Briggs,Cardiologia,CRN-69494
677,Jason Walsh,Pediatria,CRN-46787
678,Joanne Kelly,Pediatria,CRN-39050
679,Gregory Bowen,Cardiologia,CRN-23631
680,Carrie Hayden,Dermatologia,CRN-85056
681,Peter Schmitt,Ortopedia,CRN-71046
682,Brian Miller,Pediatria,CRN-21305
683,Jessica Adams,Ortopedia,CRN-63905
684,Paul Young,Ortopedia,CRN-40532
685,Patricia Wilkerson,Dermatologia,CRN-75236
686,Todd White,Pediatria,CRN-98288
687,Jesus Knight,Dermatologia,CRN-86552
688,Sandra Adams,Cardiologia,CRN-82207
689,Pamela Wright,Neurologia,CRN-26591
690,Samuel Franklin,Dermatologia,CRN-92648
691,David Bonilla,Neurologia,CRN-09698
692,Rodney Mendez,Neurologia,CRN-18835
693,Christopher Craig,Dermatologia,CRN-04071
694,Lisa Roberts,Neurologia,CRN-26422
695,Caitlin Martinez,Pediatria,CRN-52798
696,Robert Martin,Pediatria,CRN-57989
697,Adam Johns,Pediatria,CRN-92340
698,Mark Clark,Cardiologia,CRN-08363
699,Dwayne Alvarez,Cardiologia,CRN-46830
700,Terri Walker,Cardiologia,CRN-82301
701,Randy Bernard,Pediatria,CRN-90086
702,Sandra Lawrence,Cardiologia,CRN-98738
703,April Joseph,Pediatria,CRN-28803
704,David Martin,Dermatologia,CRN-22919
705,Mark Gomez,Ortopedia,CRN-49696
706,Bruce Torres,Neurologia,CRN-52240
707,Patrick Ryan,Neurologia,CRN-38475
708,Crystal Morrison,Dermatologia,CRN-33285
709,Mark Henry,Dermatologia,CRN-49399
710,Kevin Coleman,Ortopedia,CRN-79152
711,Mark Reeves,Ortopedia,CRN-67145
712,Kaitlyn Walton,Neurologia,CRN-46502
713,Tammie Boyer,Neurologia,CRN-61703
714,April Smith,Pediatria,CRN-90818
715,Kenneth Sanchez MD,Dermatologia,CRN-79558
716,Stacy Strickland,Pediatria,CRN-06190
717,Jessica Arroyo,Ortopedia,CRN-48029
718,Shannon Ward,Cardiologia,CRN-88096
719,Molly Hayes,Dermatologia,CRN-07836
720,Robert Huff,Ortopedia,CRN-37801
721,David Bolton,Ortopedia,CRN-65331
722,Melissa Payne,Neurologia,CRN-27991
723,Joshua Barnett,Pediatria,CRN-41750
724,Sarah Jenkins,Neurologia,CRN-32376
725,Kayla Kennedy,Cardiologia,CRN-61663
726,Erin Phillips,Neurologia,CRN-10632
727,Cory Brown,Neurologia,CRN-45523
728,Jorge Daniel,Cardiologia,CRN-04174
729,Brandy Johnson,Dermatologia,CRN-93814
730,Logan Miles,Pediatria,CRN-63785
731,Eric Vincent,Dermatologia,CRN-68028
732,Sarah Hernandez,Ortopedia,CRN-04280
733,Brian Schaefer,Cardiologia,CRN-22731
734,Stephanie Henry,Neurologia,CRN-57419
735,Tiffany Craig,Neurologia,CRN-81760
736,Miss Shirley Pearson,Neurologia,CRN-22240
737,Christopher Guerrero,Dermatologia,CRN-03194
738,Dean Simmons,Ortopedia,CRN-60728
739,Randy Bailey,Cardiologia,CRN-88513
740,Steven Medina,Pediatria,CRN-62261
741,Steven Rose,Cardiologia,CRN-96954
742,Lisa Cruz,Pediatria,CRN-44622
743,Ashley Mitchell,Cardiologia,CRN-87410
744,Jimmy Rowland,Dermatologia,CRN-83551
745,Mr. Luke Crawford DDS,Ortopedia,CRN-90518
746,Ashley Fernandez,Ortopedia,CRN-22829
747,Ryan Rowe,Neurologia,CRN-64118
748,Brooke Powell,Ortopedia,CRN-01045
749,Ronald Mitchell,Neurologia,CRN-83505
750,Brian Johnson,Dermatologia,CRN-84815
751,Michelle Glover,Cardiologia,CRN-92633
752,Leslie Thompson,Neurologia,CRN-25333
753,Rachel Monroe,Cardiologia,CRN-55156
754,Charlotte Callahan,Ortopedia,CRN-29460
755,Robert Washington,Neurologia,CRN-80629
756,Sharon Wells,Dermatologia,CRN-62541
757,Kimberly Faulkner,Ortopedia,CRN-38723
758,Alice Johnston,Cardiologia,CRN-93906
759,Katelyn Aguilar,Ortopedia,CRN-25765
760,Lee Crawford,Cardiologia,CRN-28728
761,Michael Johnson,Pediatria,CRN-44687
762,Dawn Wang,Dermatologia,CRN-00969
763,Peter Macdonald,Pediatria,CRN-37598
764,Robert Barron,Dermatologia,CRN-49280
765,Anthony Heath,Ortopedia,CRN-58549
766,Michelle Murphy,Pediatria,CRN-55291
767,Katherine Simpson,Dermatologia,CRN-52462
768,Dr. Tracy Medina,Cardiologia,CRN-70707
769,Melissa Sandoval,Ortopedia,CRN-68250
770,Brian Adams,Neurologia,CRN-03752
771,Crystal Stanton,Ortopedia,CRN-52733
772,William Cooper,Cardiologia,CRN-27403
773,Lindsay Cervantes,Dermatologia,CRN-32021
774,Larry Morrison,Cardiologia,CRN-60143
775,Dennis Byrd,Dermatologia,CRN-39057
776,Michael Young,Ortopedia,CRN-19277
777,Terry Lewis,Dermatologia,CRN-54345
778,Evelyn Perez,Neurologia,CRN-59181
779,Ronald Davenport,Ortopedia,CRN-23650
780,Amy Smith,Ortopedia,CRN-13401
781,Aaron Barber,Dermatologia,CRN-69839
782,Lynn Gomez,Dermatologia,CRN-09904
783,Christine Valdez,Neurologia,CRN-53132
784,Krista Chase,Cardiologia,CRN-43809
785,Kathleen Hoover,Cardiologia,CRN-49793
786,Lisa Brown,Ortopedia,CRN-75143
787,Travis Williamson,Neurologia,CRN-13908
788,Andrew Hart,Pediatria,CRN-17795
789,Andrew Sutton,Neurologia,CRN-41394
790,Michael Wolf,Neurologia,CRN-54830
791,Tina Oconnor,Cardiologia,CRN-55596
792,Zachary Baxter,Cardiologia,CRN-20115
793,Donna Holland,Pediatria,CRN-13480
794,Debra Brown,Ortopedia,CRN-30533
795,Joseph Clark,Ortopedia,CRN-81754
796,Lisa Moreno,Pediatria,CRN-36440
797,Robin Gonzalez,Dermatologia,CRN-21503
798,Casey Kennedy,Ortopedia,CRN-93771
799,Blake Garcia,Pediatria,CRN-67665
800,Linda Ferguson,Neurologia,CRN-17300
801,Brandi Jones,Ortopedia,CRN-10425
802,William Elliott,Dermatologia,CRN-57509
803,Bridget Mack,Pediatria,CRN-74512
804,Cody Cruz,Dermatologia,CRN-19585
805,Mrs. Misty Anderson,Ortopedia,CRN-92599
806,Jonathan Klein,Ortopedia,CRN-36178
807,Kenneth Ford,Ortopedia,CRN-77766
808,Elizabeth Hamilton,Dermatologia,CRN-74132
809,Sharon Walsh,Dermatologia,CRN-23080
810,Justin Cohen,Neurologia,CRN-57303
811,Alice Hill,Dermatologia,CRN-21805
812,Beth Patel,Pediatria,CRN-00130
813,Jody Adams,Ortopedia,CRN-55333
814,Lori Simon,Cardiologia,CRN-72226
815,Sarah Sanders,Cardiologia,CRN-04905
816,James Stone,Cardiologia,CRN-92672
817,Jared Morrison,Pediatria,CRN-58483
818,James Woods,Pediatria,CRN-38744
819,Kayla Beasley,Dermatologia,CRN-79045
820,Herbert Scott,Neurologia,CRN-07035
821,Elizabeth Ingram MD,Pediatria,CRN-12340
822,John Cook,Dermatologia,CRN-36530
823,Paul Weber,Cardiologia,CRN-47153
824,Jenna Watson,Cardiologia,CRN-34699
825,Robert Smith,Neurologia,CRN-66225
826,Jason Wolfe,Ortopedia,CRN-84629
827,Jason Jenkins,Ortopedia,CRN-90196
828,Stephanie Roberts,Dermatologia,CRN-42073
829,Vincent Walker,Ortopedia,CRN-95217
830,Kimberly Willis,Cardiologia,CRN-83139
831,Jonathan Ramirez,Cardiologia,CRN-49685
832,Edward Baker,Pediatria,CRN-88500
833,Susan Bradford,Dermatologia,CRN-46948
834,Christopher Bryant,Neurologia,CRN-93806
835,Danielle Wright,Pediatria,CRN-52098
836,Justin May,Dermatologia,CRN-99149
837,Elizabeth Briggs,Cardiologia,CRN-42735
838,Elijah Smith,Neurologia,CRN-34564
839,Donald Miller,Dermatologia,CRN-80100
840,Tracy Allen,Ortopedia,CRN-13439
841,Kevin Davis,Neurologia,CRN-84947
842,William Clark,Pediatria,CRN-90067
843,Catherine Pollard,Dermatologia,CRN-76140
844,Adam Osborne,Dermatologia,CRN-97685
845,Carolyn Arias,Pediatria,CRN-63949
846,Julie Donaldson,Ortopedia,CRN-41550
847,Donald Wright,Neurologia,CRN-45029
848,Makayla Mcdonald,Ortopedia,CRN-30381
849,Dawn Orr,Pediatria,CRN-77112
850,Joan Crane,Neurologia,CRN-15941
851,Michael Conley,Ortopedia,CRN-03298
852,Kayla Whitehead,Dermatologia,CRN-72219
853,Gary Webster,Pediatria,CRN-33496
854,Jill Guerrero,Cardiologia,CRN-41323
855,Melinda Mckenzie,Cardiologia,CRN-84471
856,Samantha Smith,Dermatologia,CRN-05014
857,Trevor Alexander,Dermatologia,CRN-97957
858,Renee Peck,Ortopedia,CRN-81139
859,Jose Graham,Pediatria,CRN-41514
860,Mary Baker,Dermatologia,CRN-04270
861,Emily Jones,Cardiologia,CRN-98594
862,Erin Sullivan,Dermatologia,CRN-63577
863,Susan Olson,Dermatologia,CRN-22655
864,Megan Andrews,Pediatria,CRN-10549
865,Ryan Zimmerman,Cardiologia,CRN-56851
866,Anthony Wade,Cardiologia,CRN-65821
867,Anthony Ramirez,Dermatologia,CRN-17763
868,Carol Wilkins,Dermatologia,CRN-82516
869,Krista Wright,Ortopedia,CRN-63504
870,Karen Williams,Cardiologia,CRN-53904
871,Kimberly Norris,Dermatologia,CRN-79945
872,Pamela Carson,Pediatria,CRN-01941
873,Louis Love,Neurologia,CRN-80224
874,Christopher Graves Jr.,Dermatologia,CRN-24310
875,Kevin Lee,Pediatria,CRN-91352
876,Jamie Cervantes,Cardiologia,CRN-58254
877,Frederick Barnes,Cardiologia,CRN-12279
878,April Sparks,Neurologia,CRN-70389
879,Brian Harris,Dermatologia,CRN-43342
880,Brittany Herman,Ortopedia,CRN-93396
881,Kevin Russo,Cardiologia,CRN-81615
882,Brittany Jackson MD,Dermatologia,CRN-96405
883,Angel Cook,Ortopedia,CRN-33034
884,Barbara Davis,Dermatologia,CRN-17983
885,Raymond Barnett,Ortopedia,CRN-42653
886,Richard Cannon,Ortopedia,CRN-66362
887,Edward Martin,Dermatologia,CRN-12260
888,Jack Stein,Dermatologia,CRN-38622
889,Patricia Mitchell,Dermatologia,CRN-02012
890,Kelly Ray,Ortopedia,CRN-41376
891,Jessica Curtis,Ortopedia,CRN-95305
892,Sarah Walker,Dermatologia,CRN-49068
893,Jessica Schaefer,Pediatria,CRN-64938
894,Austin Gillespie,Ortopedia,CRN-87882
895,Jimmy Thomas,Pediatria,CRN-13267
896,Eugene Hall,Dermatologia,CRN-74502
897,Raven Barr,Ortopedia,CRN-03815
898,Laura Woods,Ortopedia,CRN-86188
899,Edward Ochoa,Pediatria,CRN-97266
900,Craig Perez,Cardiologia,CRN-77039
901,James Spence,Neurologia,CRN-39132
902,Brooke Mitchell,Dermatologia,CRN-56762
903,William Moreno,Neurologia,CRN-01388
904,Mary Sanders,Cardiologia,CRN-04316
905,Laura Diaz,Cardiologia,CRN-65121
906,Melissa Brown,Ortopedia,CRN-62148
907,Jennifer House,Dermatologia,CRN-46333
908,Sierra Miller,Neurologia,CRN-59190
909,Natalie Salinas,Ortopedia,CRN-41812
910,Annette Fletcher,Cardiologia,CRN-81477
911,Jeffrey Wilson,Pediatria,CRN-11609
912,Gregory Jackson,Dermatologia,CRN-05862
913,Nicole Torres,Pediatria,CRN-47926
914,Rodney Elliott,Ortopedia,CRN-82756
915,Thomas Hernandez,Ortopedia,CRN-42724
916,Brent Santos,Neurologia,CRN-22849
917,Dustin Garcia,Dermatologia,CRN-18025
918,Kelli Sandoval,Pediatria,CRN-31421
919,Donna Sanchez,Ortopedia,CRN-17751
920,Nicholas Robbins,Neurologia,CRN-37019
921,Linda Bryan,Dermatologia,CRN-03722
922,Ashley Huffman,Cardiologia,CRN-31164
923,Mary Ponce,Pediatria,CRN-90378
924,Jeffery Robertson,Neurologia,CRN-06478
925,Christopher Turner,Pediatria,CRN-73773
926,Andrew Ward,Neurologia,CRN-41916
927,Judy White,Neurologia,CRN-88422
928,Sarah Martinez,Ortopedia,CRN-19897
929,Tara Brooks,Dermatologia,CRN-37325
930,Gabrielle Harris,Ortopedia,CRN-85912
931,Audrey Holmes,Ortopedia,CRN-33511
932,Matthew Duncan,Neurologia,CRN-01174
933,David Burns,Ortopedia,CRN-82321
934,David Mosley,Ortopedia,CRN-26284
935,Brandy Wilkins,Dermatologia,CRN-53602
936,Howard Shaw,Neurologia,CRN-52366
937,Samantha Burns,Neurologia,CRN-51019
938,Alyssa Mitchell,Cardiologia,CRN-57327
939,Dillon Smith,Cardiologia,CRN-05707
940,Jordan Jacobs,Dermatologia,CRN-60636
941,Ashley Lambert DDS,Ortopedia,CRN-90090
942,Joyce Simpson,Pediatria,CRN-41834
943,Olivia Johnson,Ortopedia,CRN-55984
944,Allen Sanchez,Ortopedia,CRN-52583
945,Mitchell Collins,Neurologia,CRN-85514
946,Daniel Rodriguez,Dermatologia,CRN-76363
947,Jennifer Smith,Ortopedia,CRN-70494
948,Michael Rodriguez,Cardiologia,CRN-68538
949,Dana Schneider,Ortopedia,CRN-57260
950,Lori Hunter,Cardiologia,CRN-64639
951,Devin Bailey MD,Neurologia,CRN-81169
952,Nicholas Murray,Pediatria,CRN-32643
953,Dr. Susan Juarez MD,Neurologia,CRN-68522
954,Michelle Mueller,Cardiologia,CRN-68613
955,Ashley Patrick,Pediatria,CRN-45213
956,Jacob Ball,Dermatologia,CRN-44921
957,Daniel Murray,Neurologia,CRN-59523
958,Anthony Frank,Cardiologia,CRN-71890
959,Timothy Williams,Neurologia,CRN-12905
960,George Campbell,Dermatologia,CRN-05647
961,Alison Garcia,Neurologia,CRN-65603
962,Brad Rasmussen,Dermatologia,CRN-11697
963,Melanie Garner,Neurologia,CRN-90864
964,Eddie Green,Cardiologia,CRN-85019
965,Mr. Steven Martin,Neurologia,CRN-78695
966,Jill Proctor,Cardiologia,CRN-75542
967,Tonya Fuller,Pediatria,CRN-69896
968,Jeremy Baker,Cardiologia,CRN-36383
969,Rachel Mills,Neurologia,CRN-56379
970,Glenn Nelson,Ortopedia,CRN-78016
971,Joseph Key,Neurologia,CRN-25472
972,Kyle Robles,Ortopedia,CRN-49080
973,Marcus Quinn,Dermatologia,CRN-09083
974,Kelly Peterson,Ortopedia,CRN-73977
975,Christina Miller,Neurologia,CRN-72663
976,Karen Austin,Cardiologia,CRN-05904
977,Lori Mcintyre,Neurologia,CRN-59326
978,Samantha Rodriguez,Neurologia,CRN-81364
979,Tracy Proctor,Dermatologia,CRN-41134
980,Ronald Rogers,Cardiologia,CRN-67565
981,Jerry Ponce,Pediatria,CRN-33683
982,Kevin Welch,Ortopedia,CRN-31408
983,Gail Patterson,Pediatria,CRN-18728
984,Jessica Woods,Pediatria,CRN-46089
985,Kathryn Smith,Neurologia,CRN-50939
986,Brian Davis,Cardiologia,CRN-83412
987,Jessica Sanchez,Cardiologia,CRN-26162
988,Timothy Pierce,Cardiologia,CRN-66130
989,Sarah Green,Neurologia,CRN-77497
990,Lindsey Jackson,Pediatria,CRN-22730
991,Connie Henry,Dermatologia,CRN-78096
992,Jesse Cortez,Neurologia,CRN-65174
993,Nicholas Waters,Dermatologia,CRN-49106
994,Michael Woods,Ortopedia,CRN-37687
995,Elizabeth Johnson,Neurologia,CRN-75419
996,Paul Johnson,Cardiologia,CRN-82210
997,David Cunningham,Dermatologia,CRN-10009
998,Alicia Haynes,Neurologia,CRN-44705
999,Erica Evans,Ortopedia,CRN-43414
1000,James Griffin,Dermatologia,CRN-88861
1001,Pamela Griffin,Neurologia,CRN-39445
1002,Jason Ball,Dermatologia,CRN-74920
1003,Austin Taylor,Neurologia,CRN-14889
1004,Keith Collins,Neurologia,CRN-79140
1005,Robin Flores,Pediatria,CRN-38446
1006,Evan Fitzgerald,Dermatologia,CRN-49959
1007,Tony Hill,Pediatria,CRN-89920
1008,Lisa Garrett,Ortopedia,CRN-55294
1009,Barbara White,Dermatologia,CRN-34084
1010,Anthony Allen,Neurologia,CRN-70845
1011,Sherry Hood,Neurologia,CRN-61030
1012,Christina Kidd,Pediatria,CRN-74016
1013,Susan White,Dermatologia,CRN-51298
1014,Katherine Lewis,Ortopedia,CRN-92208
1015,Emily Moore,Neurologia,CRN-43499
1016,Tony Perez,Neurologia,CRN-19943
1017,Keith Torres,Pediatria,CRN-24767
1018,Vanessa Sims,Ortopedia,CRN-26076
1019,Michael Hart,Dermatologia,CRN-44384
1020,Larry Mcclain,Ortopedia,CRN-81652
1021,Brandy Castro,Neurologia,CRN-26400
1022,Jason Williams,Neurologia,CRN-02453
1023,Jessica Stephens,Cardiologia,CRN-71309
1024,Steven Thompson,Cardiologia,CRN-25177
1025,Justin Robinson,Dermatologia,CRN-40684
1026,Samantha Griffin,Pediatria,CRN-89378
1027,Sean Wong,Dermatologia,CRN-72123
1028,Ellen Carpenter,Dermatologia,CRN-59977
1029,Andrew Anderson,Neurologia,CRN-78068
1030,Jennifer Atkinson,Ortopedia,CRN-58482
1031,Erika Baker,Ortopedia,CRN-72489
1032,Robin Sosa,Pediatria,CRN-04806
1033,William Jordan,Dermatologia,CRN-56761
1034,Earl Norris,Neurologia,CRN-65962
1035,Samantha Henderson,Ortopedia,CRN-04089
1036,Vicki Douglas,Dermatologia,CRN-83404
1037,Amanda Huffman,Neurologia,CRN-34521
1038,Thomas Davis,Cardiologia,CRN-32256
1039,Austin Sandoval,Dermatologia,CRN-79301
1040,Stephen Garcia,Cardiologia,CRN-20050
1041,Cheryl Peterson,Dermatologia,CRN-62400
1042,Lisa Brown,Ortopedia,CRN-18938
1043,Meghan Sweeney MD,Cardiologia,CRN-35350
1044,Heather Spencer,Cardiologia,CRN-19454
1045,Heather Vega,Dermatologia,CRN-34611
1046,Tamara Jones,Neurologia,CRN-46051
1047,Tiffany Moon,Dermatologia,CRN-03560
1048,Brian Sosa,Dermatologia,CRN-19294
1049,Joseph Macdonald,Dermatologia,CRN-07478
1050,Ryan Brewer,Pediatria,CRN-35501
1051,Kerry Bullock,Neurologia,CRN-48856
1052,Mrs. Jennifer Blake,Pediatria,CRN-20335
1053,Robert Adams,Dermatologia,CRN-72197
1054,Tamara Hernandez,Pediatria,CRN-05543
1055,Brianna Green,Cardiologia,CRN-90750
1056,James Wright,Neurologia,CRN-46327
1057,Jocelyn Edwards,Dermatologia,CRN-89975
1058,Paul Tucker,Dermatologia,CRN-15168
1059,Mary Kemp,Ortopedia,CRN-04535
1060,Roy Schultz,Ortopedia,CRN-55708
1061,Ronald Moore,Neurologia,CRN-50321
1062,Hailey Kennedy,Ortopedia,CRN-97092
1063,Lisa Brown,Neurologia,CRN-45916
1064,Darlene Johnston,Dermatologia,CRN-04379
1065,Daniel Campos,Ortopedia,CRN-59276
1066,David Thomas,Dermatologia,CRN-66137
1067,Ashley Deleon,Pediatria,CRN-65312
1068,Ryan Long,Pediatria,CRN-53568
1069,Colleen Reed,Neurologia,CRN-94100
1070,Michael Ross,Cardiologia,CRN-07127
1071,James Myers,Neurologia,CRN-38901
1072,Michele Daniel,Neurologia,CRN-87033
1073,Meagan Johnson,Ortopedia,CRN-14233
1074,Laura Whitehead,Dermatologia,CRN-06225
1075,Sean Gilbert,Pediatria,CRN-09658
1076,John Castillo,Pediatria,CRN-08573
1077,Brittney Jimenez,Ortopedia,CRN-48862
1078,Jason Young,Neurologia,CRN-68072
1079,Kenneth Lester,Neurologia,CRN-66123
1080,Denise Meadows,Neurologia,CRN-86296
1081,Rebecca Parker,Pediatria,CRN-77407
1082,Brenda Parker,Cardiologia,CRN-08966
1083,Megan Cooke,Cardiologia,CRN-93315
1084,Crystal Knapp,Ortopedia,CRN-41728
1085,Austin Hester,Neurologia,CRN-18008
1086,Philip Cooley,Cardiologia,CRN-20227
1087,Kenneth Wilcox,Pediatria,CRN-66564
1088,Randy Wilson,Dermatologia,CRN-74862
1089,Jennifer Guerrero,Cardiologia,CRN-92832
1090,Andrew Martinez,Pediatria,CRN-69743
1091,Terry Hayes,Pediatria,CRN-69486
1092,John Bean,Dermatologia,CRN-37706
1093,Scott Collins DVM,Ortopedia,CRN-03522
1094,Alyssa Khan,Pediatria,CRN-77647
1095,Steven Martinez,Pediatria,CRN-43359
1096,Nicolas Lee,Cardiologia,CRN-09112
1097,Bruce Cantrell,Neurologia,CRN-92229
1098,George Parrish,Pediatria,CRN-32228
1099,Michael Cain,Ortopedia,CRN-03321
1100,Mr. Joseph Johnston III,Ortopedia,CRN-00209
1101,Richard Case,Neurologia,CRN-52701
1102,Heather Webb,Pediatria,CRN-84780
1103,Breanna Fitzpatrick,Dermatologia,CRN-52178
1104,Gina White,Ortopedia,CRN-98407
1105,Brooke Mcdaniel,Dermatologia,CRN-39288
1106,Adam Williams,Pediatria,CRN-32664
1107,Daniel Shannon,Cardiologia,CRN-73228
1108,Ryan Clayton,Cardiologia,CRN-44558
1109,Elizabeth Walton,Pediatria,CRN-18971
1110,Richard Nelson,Cardiologia,CRN-64878
1111,Jennifer Moody,Ortopedia,CRN-82347
1112,Carol Cummings,Pediatria,CRN-12559
1113,Philip Downs,Pediatria,CRN-96240
1114,Jack Norton,Pediatria,CRN-60956
1115,Elizabeth Clark,Neurologia,CRN-35292
1116,Alex Taylor,Dermatologia,CRN-00381
1117,Jennifer Morris,Cardiologia,CRN-62160
1118,Jean Henry,Neurologia,CRN-50646
1119,Luke Gregory,Dermatologia,CRN-64636
1120,Kelly Neal,Ortopedia,CRN-69712
1121,Carrie Reid,Dermatologia,CRN-11305
1122,Kelly Carter,Cardiologia,CRN-64050
1123,Heather Rodriguez,Dermatologia,CRN-86164
1124,Jesse Watson,Cardiologia,CRN-14473
1125,Tammy Saunders,Cardiologia,CRN-79960
1126,Lisa Watson,Ortopedia,CRN-68332
1127,Theresa Nguyen,Neurologia,CRN-15876
1128,Jesse Bradford,Cardiologia,CRN-03242
1129,Joshua Hall,Pediatria,CRN-97645
1130,Raymond Perez,Ortopedia,CRN-15111
1131,Christopher Matthews,Pediatria,CRN-87991
1132,Mark Matthews,Dermatologia,CRN-03203
1133,Tanya Brown,Neurologia,CRN-86716
1134,Lauren Evans,Ortopedia,CRN-30213
1135,Grace Carlson,Dermatologia,CRN-94964
1136,Tammy Phillips,Ortopedia,CRN-51462
1137,Steven Horne,Ortopedia,CRN-47943
1138,Mary Contreras,Cardiologia,CRN-81013
1139,Elizabeth Harris,Pediatria,CRN-27880
